Year;Make-model-year-fuel;Make;Model;Variant;Size segment;Fuel-size segment;No. of registrations;Shares;Prices (2015-DKK);Ownership cost (DKK);Weight (kg);Fuel;Engine effect (kW);Horsepower;Size (m3);Footprint (m�);Cost/km (DKK);fuelPrice (DKK/unit)
2018;hyundai-tucson-2018-Diesel;hyundai;tucson;1.7 MPV;Large;DieselLarge;459;0.000170729;245613.5029;195888.6369;2085;Diesel;104;138.6363636;13.75808;8.288;0.480392157;9.8
2018;volvo-v90-2018-Benzin;volvo;v90;T5 Aut.;Large;BenzinLarge;452;0.000168125;766147.7495;714251.7436;2300;Benzin;223;209.4313725;13.818168;9.3366;0.727672956;11.57
2018;volvo-v60-2018-Benzin;volvo;v60;2,0;Large;BenzinLarge;444;0.00016515;464867.9061;434767.6403;2200;Benzin;140;172.1538462;12.813988;8.6581;0.684615385;11.57
2018;ford-fiesta-2018-Diesel;ford;fiesta;1.5 TDCi (85 HK ) Hatchback, 5-dørs FWD M6;Small;DieselSmall;431;0.000160314;127188.8454;121417.9314;1680;Diesel;63;83.92682927;10.344016;7.01509269;0.342657343;9.8
2018;volvo-xc40-2018-Benzin;volvo;xc40;T3;Large;BenzinLarge;430;0.000159942;479545.0098;448292.3345;2060;Benzin;182;186.7294118;13.678068;8.2398;0.661142857;11.57
2018;nissan-leaf-2018-El;nissan;leaf;150 hk Aut;Small;ElSmall;672;0.000249956;273873.7769;237215.0879;1995;El;85;150;12.377134;8.0371;0.329250635;222.2441787
2018;skoda-kodiaq-2018-Diesel;skoda;kodiaq;2.0 TDI 150 DSG7;Large;DieselLarge;404;0.000150271;398238.7476;363994.797;2349;Diesel;110;158;14.75612;8.836;0.49;9.8
2018;seat-arona-2018-Diesel;seat;arona;1.6 TDI 95 DSG7;Small;DieselSmall;365;0.000135765;170157.5342;152801.055;1780;Diesel;70;101.9642857;11.42226;7.3692;0.392;9.8
2018;mazda-6-2018-Diesel;mazda;6;2.2 SKYACTIV-D 150 hk Stationcar;Large;DieselLarge;351;0.000130557;204312.1331;150086.5219;2090;Diesel;110;164.3888889;13.098592;8.86512;0.411764706;9.8
2018;mitsubishi-asx-2018-Benzin;mitsubishi;asx;1.6;Large;BenzinLarge;347;0.00012907;215263.2094;180865.4496;1870;Benzin;86;116.8461538;12.656208;7.7172;0.661142857;11.57
2018;seat-leon-2018-Diesel;seat;leon;2.0 TDI 150 Stationcar DSG6;Small;DieselSmall;338;0.000125722;206098.8258;184812.1721;1980;Diesel;110;151;12.00745;8.1757;0.401639344;9.8
2018;renault-talisman-2018-Diesel;renault;talisman;1.6 dCi 160 Sport Tourer EDC;Large;DieselLarge;338;0.000125722;342367.9061;299115.0453;2184;Diesel;96;135.3846154;13.387143;9.1069;0.431718062;9.8
2018;hyundai-i30-2018-Benzin;hyundai;i30;1.0 5 dørs hatchback;Small;BenzinSmall;334;0.000124234;191794.5205;148161.1397;1800;Benzin;88.3;121.25;11.3274;7.9885635;0.625405405;11.57
2018;bmw-x3-2018-Diesel;bmw;x3;20d SUV xDrive Steptronic;Large;DieselLarge;329;0.000122374;759975.5382;675304.3848;2420;Diesel;140;272.1081081;14.955192;8.907518919;0.471153846;9.8
2018;seat-toledo-2018-Benzin;seat;toledo;1.4 TSI 125 DSG7;Small;BenzinSmall;301;0.00011196;153526.4188;134781.4343;1650;Benzin;92;107.5;11.184768;7.6608;0.533179724;11.57
2018;bmw-x2-2018-Benzin;bmw;x2;20i SUV sDrive Steptronic;Large;BenzinLarge;298;0.000110844;452189.8239;402271.8423;2055;Benzin;141;173.3333333;12.140856;7.9352;0.684615385;11.57
2018;seat-ateca-2018-Benzin;seat;ateca;1.0 TSI 115;Large;BenzinLarge;279;0.000103776;276865.9491;242545.9921;1920;Benzin;110;137.3076923;12.56864;7.884367347;0.635714286;11.57
2018;fiat-panda-2018-Benzin;fiat;panda;1.2 69;Small;BenzinSmall;275;0.000102289;110579.2564;97880.80289;1440;Benzin;59;69;10.100104;6.1586;0.543192488;11.57
2018;audi-q3-2018-Diesel;audi;q3;2.0 TDI 150 HK 5-dørs S tronic;Large;DieselLarge;270;0.000100429;309243.6399;283220.7222;2115;Diesel;110;150;12.934257;8.0337;0.471153846;9.8
2018;bmw-x1-2018-Benzin;bmw;x1;20i SUV sDrive Steptronic;Large;BenzinLarge;259;9.63E-05;392948.1409;348668.4147;2025;Benzin;141;165.3684211;12.92928;8.071221053;0.612169312;11.57
2018;toyota-verso-2018-Benzin;toyota;verso;1.8 VVT-i 7 sæder;Large;BenzinLarge;256;9.52E-05;293532.2896;255887.9692;2125;Benzin;108;129.5;12.933108;7.9834;0.776510067;11.57
2018;audi-a1-2018-Benzin;audi;a1;1.0 TFSI 95 HK 5-DØRS S tronic;Small;BenzinSmall;253;9.41E-05;208604.6967;187038.4164;1580;Benzin;92;90.5;9.86545;6.9475;0.486134454;11.57
2018;ford-kuga-2018-Benzin;ford;kuga;1.5 EcoBoost (150 HK ) SUV FWD M6;Large;BenzinLarge;253;9.41E-05;308248.5323;291471.0453;2100;Benzin;110;156.6666667;14.055392;8.317536;0.71863354;11.57
2018;opel-zafira-2018-Benzin;opel;zafira;1,4 Turbo MPV;Large;BenzinLarge;251;9.34E-05;298434.4423;239629.5083;2320;Benzin;103;129.4444444;13.19544;8.046;0.71863354;11.57
2018;dacia-sandero-2018-Benzin;dacia;sandero;0.9 TCe 90 BVR;Small;BenzinSmall;250;9.30E-05;113504.8924;110228.6025;1515;Benzin;66;82.34482759;10.676176;7.110875;0.567156863;11.57
2018;audi-q5-2018-Benzin;audi;q5;3,0 TFSI 354 hk 260 kW 5-dørs quattro tiptronic;Large;BenzinLarge;249;9.26E-05;640670.2544;576121.8217;2400;Benzin;260;226.2857143;14.620284;8.8074;0.797931034;11.57
2018;skoda-kodiaq-2018-Benzin;skoda;kodiaq;1.4 TSI 150 DSG6;Large;BenzinLarge;249;9.26E-05;398238.7476;360134.797;2314;Benzin;110;158;14.66776;8.836;0.727672956;11.57
2018;ford-galaxy-2018-Diesel;ford;galaxy;TDCi 2.0 (150 HK ) MPV FWD PS6;Large;DieselLarge;247;9.19E-05;401164.3836;380699.8065;2600;Diesel;132;170;16.296;9.3056;0.510416667;9.8
2018;porsche-cayenne-2018-Benzin;porsche;cayenne;4.0 550HK 4WD Tiptronic;Large;BenzinLarge;237;8.82E-05;2583163.405;1699848.38;2840;Benzin;404;340;16.56072;9.7416;1.06146789;11.57
2018;volkswagen-caravelle-2018-Diesel;volkswagen;caravelle;2.0 TDI 204  LANG 4Motion DSG7;Large;DieselLarge;223;8.29E-05;647363.0137;592598.1286;3080;Diesel;110;150;20.0393;10.07;0.628205128;9.8
2018;nissan-micra-2018-Diesel;nissan;micra;dCi Hatchback, 5 dørs 2WD 5M/T;Small;DieselSmall;219;8.15E-05;140704.501;125454.7143;1590;Diesel;66;86.66666667;10.1616;6.96;0.313099042;9.8
2018;renault-twingo-2018-Benzin;renault;twingo;SCe 70;Small;BenzinSmall;214;7.96E-05;109821.9178;96188.06147;1360;Benzin;52;71.76470588;9.181425;5.9235;0.486134454;11.57
2018;honda-civic-2018-Diesel;honda;civic;1.6 i-DTEC 5d 9AT;Small;DieselSmall;212;7.89E-05;206477.4951;179731.3773;1835;Diesel;88;162.4166667;11.63448;8.241984722;0.312101911;9.8
2018;skoda-karoq-2018-Diesel;skoda;karoq;1.6 TDI 115 DSG7;Small;DieselSmall;208;7.74E-05;331703.5225;300815.7692;1992;Diesel;85;138.3333333;12.975312;8.0592;0.431718062;9.8
2018;volkswagen-multivan-2018-Diesel;volkswagen;multivan;2.0 TDI 150 KORT DSG7;Large;DieselLarge;196;7.29E-05;854398.2387;778380.343;3080;Diesel;146;204;18.1545;9.31;0.695035461;9.8
2018;volkswagen-polo-2018-Diesel;volkswagen;polo;1,6 TDI 95 DSG7;Small;DieselSmall;172;6.40E-05;154181.0176;143248.3232;1720;Diesel;70;103.8392857;10.276875;7.09796875;0.362962963;9.8
2018;kia-sportage-2018-Benzin;kia;sportage;1.6 5-dørs Man. 6;Large;BenzinLarge;168;6.25E-05;288647.7495;245544.8123;2110;Benzin;130;135.1428571;13.74912;8.3328;0.78707483;11.57
2018;dacia-duster-2018-Benzin;dacia;duster;1.2 TCe 125;Small;BenzinSmall;167;6.21E-05;136976.5166;137819.2382;1782;Benzin;92;108;13.20228;7.822144;0.71863354;11.57
2018;volkswagen-arteon-2018-Diesel;volkswagen;arteon;2.0 TDI SCR 190 DSG7;Large;DieselLarge;165;6.14E-05;485335.6164;437875.6768;2180;Diesel;140;189.0322581;12.996126;9.0882;0.410041841;9.8
2018;volvo-s90-2018-Diesel;volvo;s90;D4 Aut.;Large;DieselLarge;157;5.84E-05;587087.0841;548720.474;2270;Diesel;140;235;13.499136;9.3744;0.431718062;9.8
2018;hyundai-tucson-2018-Benzin;hyundai;tucson;1.6 MPV DCT;Large;BenzinLarge;156;5.80E-05;245613.5029;192028.6369;1895;Benzin;130;123.6666667;13.75808;8.288;0.727672956;11.57
2018;suzuki-vitara-2018-Diesel;suzuki;vitara;1,6 DDIS 5-dørs;Small;DieselSmall;154;5.73E-05;189831.7025;156342.0944;1870;Diesel;88;120;11.950386;7.424736;0.392;9.8
2018;dacia-sandero-2018-Diesel;dacia;sandero;1.5 dCi 90 BVR;Small;DieselSmall;151;5.62E-05;113504.8924;113958.6025;1600;Diesel;66;90;11.661408;7.110875;0.372623574;9.8
2018;porsche-macan-2018-Benzin;porsche;macan;3.0 340 HK 4WD PDK;Large;BenzinLarge;150;5.58E-05;1343877.691;886294.8896;2445;Benzin;185;252;14.61888;9.024;0.844525547;11.57
2018;subaru-xv-2018-Benzin;subaru;xv;1.6 5 dørs AWD Man.;Large;BenzinLarge;145;5.39E-05;293445.2055;218473.3959;1940;Benzin;115;144;13.03452;8.046;0.797931034;11.57
2018;audi-q7-2018-Diesel;audi;q7;3.0 TDI 272 HK 5-dørs QUATTRO TIPTRONIC;Large;DieselLarge;145;5.39E-05;1110986.301;998262.4984;2940;Diesel;200;272;17.31039;9.9485;0.586826347;9.8
2018;kia-optima-2018-Diesel;kia;optima;1.7 CRDI Stationcar Aut. 7;Large;DieselLarge;130;4.84E-05;303325.8317;257460.5128;2150;Diesel;104;195.1538462;13.288212;9.0396;0.451612903;9.8
2018;toyota-rav4-2018-Diesel;toyota;rav4;2.0 D-4D  4X2;Large;DieselLarge;128;4.76E-05;410861.0568;354096.6781;2135;Diesel;105;193.4;14.27770476;8.21502;0.460093897;9.8
2018;fiat-tipo-2018-Diesel;fiat;tipo;1.3 MJT 95 hatchback;Small;DieselSmall;119;4.43E-05;177113.5029;156737.6928;1870;Diesel;88;128.25;12.352253;7.849059763;0.333333333;9.8
2018;mazda-3-2018-Diesel;mazda;3;2.2 SKYACTIV-D 150 HK 5- dørs man.;Small;DieselSmall;117;4.35E-05;218772.0157;159031.5897;1735;Diesel;77;126;11.6406;8.064;0.392;9.8
2018;volvo-xc90-2018-Diesel;volvo;xc90;D5 AWD Aut.;Large;DieselLarge;108;4.02E-05;1026413.894;962442.4411;2750;Diesel;173;235;17.26956;9.6525;0.586826347;9.8
2018;bmw-x3-2018-Benzin;bmw;x3;M40i SAV Steptronic;Large;BenzinLarge;107;3.98E-05;759975.5382;675364.3848;2400;Benzin;265;272.1081081;14.986944;8.907518919;0.766225166;11.57
2018;hyundai-i30-2018-Diesel;hyundai;i30;1.6 CRDi 5 dørs Hatchback;Small;DieselSmall;105;3.91E-05;191794.5205;151231.1397;1900;Diesel;81;119.25;11.40552;7.9885635;0.401639344;9.8
2018;fiat-500-2018-Diesel;fiat;500;1.6 MJT 120;Small;DieselSmall;101;3.76E-05;117940.3131;109065.4964;1875;Diesel;88;75.9047619;8.670459;5.8191;0.401639344;9.8
2018;volvo-xc90-2018-Benzin;volvo;xc90;T8 Twin Engine Aut.;Large;BenzinLarge;99;3.68E-05;1026413.894;948542.4411;3010;Benzin;228;235;17.18145;9.6525;0.478099174;11.57
2018;opel-adam-2018-Benzin;opel;adam;1,0 Turbo 90HK 3 dørs;Small;BenzinSmall;99;3.68E-05;155575.3425;123334.0626;1510;Benzin;66;83.33333333;9.41872;6.364;0.496566524;11.57
2018;jaguar-xf-2018-Diesel;jaguar;xf;2.0L T/C 180PS Sedan 2WD A;Large;DieselLarge;99;3.68E-05;600469.6673;511277.5982;2320;Diesel;132;227.5;14.38173;9.57825;0.451612903;9.8
2018;nissan-juke-2018-Benzin;nissan;juke;DIG-T  Hatchback, 5 dørs 2WD 6M/T;Small;BenzinSmall;98;3.65E-05;186618.3953;166744.3914;1680;Benzin;85;115;11.504646;7.3278;0.692814371;11.57
2018;peugeot-508-2018-Diesel;peugeot;508;BlueHDi 163 4D EAT8;Large;DieselLarge;96;3.57E-05;387485.3229;292401.9047;2124;Diesel;120;209;12.369;8.835;0.401639344;9.8
2018;subaru-outback-2018-Benzin;subaru;outback;2,5i Summit AWD Lineartronic;Large;BenzinLarge;95;3.53E-05;489138.9432;357474.1685;2100;Benzin;129;175;14.278768;8.8688;0.766225166;11.57
2018;hyundai-i20-2018-Diesel;hyundai;i20;1.1 CRDi 5 dørs Hatchback;Small;DieselSmall;94;3.50E-05;126240.7045;99013.61071;1680;Diesel;55;83.92682927;10.274124;6.9892;0.342657343;9.8
2018;hyundai-ix20-2018-Benzin;hyundai;ix20;1.4 5 dørs MPV;Small;BenzinSmall;93;3.46E-05;156552.8376;123533.2245;1710;Benzin;66.2;82;11.66784;7.2924;0.646368715;11.57
2018;mitsubishi-outlander-2018-Benzin;mitsubishi;outlander;2.0 4WD CVT;Large;BenzinLarge;92;3.42E-05;519627.2016;423544.8562;2390;Benzin;110;150;14.09184;8.388;0.360436137;11.57
2018;jaguar-xe-2018-Diesel;jaguar;xe;2.0D I4 180PS Sedan 2WD A;Large;DieselLarge;91;3.38E-05;412586.1057;352174.4159;2145;Diesel;132;149.6428571;12.26809;8.6395;0.411764706;9.8
2018;volkswagen-sharan-2018-Benzin;volkswagen;sharan;1.4 TSI 150 DSG6;Large;BenzinLarge;90;3.35E-05;461152.6419;418752.6692;2430;Benzin;110;150;15.8498;9.215;0.776510067;11.57
2018;volkswagen-touareg-2018-Diesel;volkswagen;touareg;3,0 TDI;Large;DieselLarge;90;3.35E-05;1020560.665;921127.609;2850;Diesel;210;286;16.619328;9.6624;0.586826347;9.8
2018;volkswagen-caddy-2018-Benzin;volkswagen;caddy;1.4 TSI BMT 125 DSG7;Large;BenzinLarge;90;3.35E-05;263826.8102;242085.7445;2165;Benzin;62;84;14.366898;7.8939;0.705487805;11.57
2018;audi-a6-2018-Benzin;audi;a6;1.8 TFSI 190 HK 5-dørs S tronic;Large;BenzinLarge;83;3.09E-05;567783.7573;508080.9528;2265;Benzin;250;244.75;13.459886;9.238081059;0.684615385;11.57
2018;ford-mustang-2018-Benzin;ford;mustang;5.0 Ti-VCT V8 Fastback Baghjulstræk A10;Large;BenzinLarge;80;2.98E-05;648361.0568;614757.93;2150;Benzin;331;443.6666667;12.691584;9.1904;1.314772727;11.57
2018;opel-zafira-2018-Diesel;opel;zafira;2,0CDTi 170HK MPV;Large;DieselLarge;79;2.94E-05;298434.4423;241349.5083;2410;Diesel;125;129.4444444;13.19544;8.046;0.441441441;9.8
2018;kia-venga-2018-Benzin;kia;venga;1.4 5-dørs Man. 5;Small;BenzinSmall;74;2.75E-05;181013.6986;154087.2666;1710;Benzin;66.2;82;11.55456;7.2216;0.646368715;11.57
2018;opel-corsa-2018-Diesel;opel;corsa;1,3CDTi 5-dørs Aut.;Small;DieselSmall;69;2.57E-05;141879.6477;116596.0986;1710;Diesel;70;130;10.4118;7.006285714;0.352517986;9.8
2018;bmw-x2-2018-Diesel;bmw;x2;20d SUV xDrive Steptronic;Large;DieselLarge;68;2.53E-05;452189.8239;403601.8423;2190;Diesel;110;173.3333333;12.140856;7.9352;0.418803419;9.8
2018;seat-ateca-2018-Diesel;seat;ateca;1.6 TDI 115 DSG7;Small;DieselSmall;61;2.27E-05;276865.9491;247865.9921;1990;Diesel;85;148.2142857;12.56864;7.884367347;0.4375;9.8
2018;volkswagen-caddy-2018-Diesel;volkswagen;caddy;2.0 TDI BMT 102 DSG;Large;DieselLarge;61;2.27E-05;263826.8102;245945.7445;2360;Diesel;110;84;14.366898;7.8939;0.510416667;9.8
2018;jaguar-xe-2018-Benzin;jaguar;xe;2.0D I4 200PS Sedan 2WD A;Large;BenzinLarge;59;2.19E-05;412586.1057;352704.4159;2150;Benzin;147;181;12.26809;8.6395;0.727672956;11.57
2018;renault-espace-2018-Diesel;renault;espace;1.6 dCi 160 Aut.;Large;DieselLarge;48;1.79E-05;428473.5812;374648.509;2471;Diesel;96;200;15.431472;9.1854;0.451612903;9.8
2018;volkswagen-sharan-2018-Diesel;volkswagen;sharan;2.0 TDI SCR 184 DSG6;Large;DieselLarge;48;1.79E-05;461152.6419;420832.6692;2540;Diesel;135;156.8;15.8498;9.215;0.510416667;9.8
2018;audi-s3-2018-Benzin;audi;s3;2.5 TFSI 400 HK 5-dørs quattro S tronic;Large;BenzinLarge;42;1.56E-05;681490.2153;615729.4207;2010;Benzin;294;310;10.95726622;7.864066667;0.883206107;11.57
2018;audi-a7-2018-Diesel;audi;a7;50 TDI 286 HK 5-dørs Quattro Tiptronic;Large;DieselLarge;41;1.53E-05;1030357.143;922520.3885;2535;Diesel;210;296;13.479634;9.4927;0.5;9.8
2018;toyota-prius-2018-Benzin;toyota;prius;1.8 AUT. PLUG-IN HYB;Small;BenzinSmall;37;1.38E-05;326780.8219;276095.2774;1790;Benzin;72;99;11.989824;8.156342857;0.381848185;11.57
2018;volvo-s90-2018-Benzin;volvo;s90;T5 Aut.;Large;BenzinLarge;36;1.34E-05;587087.0841;549250.474;2260;Benzin;140;245.7222222;13.499136;9.3744;0.751298701;11.57
2018;audi-a7-2018-Benzin;audi;a7;3.0 TFSI 340 HK 5-dørs Quattro S-tronic;Large;BenzinLarge;35;1.30E-05;1030357.143;920440.3885;2470;Benzin;250;296;13.479634;9.4927;0.797931034;11.57
2018;bmw-x5-2018-Diesel;bmw;x5;30d SUV xDrive Steptronic;Large;DieselLarge;34;1.26E-05;1174875.734;1042970.836;2860;Diesel;190;296.4;16.696416;9.556992;0.553672316;9.8
2018;kia-carens-2018-Diesel;kia;carens;1.7 CRDI MPV, 5 dørs Man. 6;Large;DieselLarge;33;1.23E-05;269078.2779;227268.2762;2240;Diesel;104;120;13.200873;8.1993;0.411764706;9.8
2018;mini-cooper-2018-Diesel;mini;cooper;116 HK 5-dørs;Small;DieselSmall;33;1.23E-05;226705.4795;215407.5218;2000;Diesel;110;136;9.465624718;6.671460208;0.420600858;9.8
2018;audi-s5-2018-Benzin;audi;s5;3,0 TFSI 354 hk 260 kW 5-dørs quattro tiptronic;Large;BenzinLarge;32;1.19E-05;1017664.384;910975.3523;2230;Benzin;260;354;12.0612;8.721076;0.869924812;11.57
2018;nissan-nv300-2018-Diesel;nissan;nv300;1.6 dCi 145 Combi;Large;DieselLarge;89;3.31E-05;526805.2838;467056.3679;3020;Diesel;92;145;14.5;7.48;0.547486034;9.8
2018;nissan-x-trail-2018-Diesel;nissan;x-trail;dCi SUV 2WD Xtronic Aut.;Large;DieselLarge;677;0.000251816;417798.4344;371096.5928;2310;Diesel;96;170;14.596218;21.9961;0.518518519;9.8
2018;opel-crossland-x-2018-Benzin;opel;crossland x;1,2 81HK MPV;Small;BenzinSmall;1938;0.000720856;178082.1918;140933.1165;1770;Benzin;81;81;12.403923;17.7241;0.55625;11.57
2018;renault-zoe-2018-El;renault;zoe;R110 - 41 kWh Aut.;Small;ElSmall;442;0.000164406;263081.2133;225805.1321;1966;El;80;92;11.011104;7.0584;0.258863958;222.2441787
2018;renault-clio-2018-Benzin;renault;clio;0,9 TCe;Small;BenzinSmall;3782;0.001406747;175046.9667;151850.2853;1639;Benzin;66;90;10.932908;7.0238;0.535648148;11.57
2018;renault-clio-2018-Diesel;renault;clio;1,5 DCI 90;Small;DieselSmall;2286;0.000850297;172110.5675;151041.1526;1695;Diesel;66;90;10.932908;7.0238;0.313099042;9.8
2018;volkswagen-golf-2018-El;volkswagen;golf;EL 136 1-trins-automatisk;Small;ElSmall;410;0.000152503;302049.9022;315621.1758;2020;El;100;129.137931;12.60266968;7.868472222;0.266693014;213.9065615
2018;volkswagen-up-2018-El;volkswagen;up;ELEKTRO MOTOR 82 Aut. 1 trins;Small;ElSmall;31;1.15E-05;183845.4012;507814.3182;1530;El;60;61.81034483;8.856;5.904;0.263914962;213.9065615
2018;volkswagen-golf-sportsvan-2018-Benzin;volkswagen;golf sportsvan;1.5 TSI EVO 150 DSG7;Large;BenzinLarge;1247;0.000463832;285712.3288;269602.2976;1920;Benzin;110;130;12.676335;18.9225;0.590306122;222.2441787
2018;volkswagen-t-roc-2018-Benzin;volkswagen;t-roc;1.5 TSI 150HK DSG7;Large;BenzinLarge;3234;1.20E-03;270056.7515;164839.4214;1850;Benzin;140;150;12.086802;17.8929;0.612169312;222.2441787
2018;toyota-toyota-c-hr-2018-Benzin;toyota;c-hr;1.8 Hybrid;Large;BenzinLarge;2136;7.95E-04;322798.4344;257882.5513;1860;Benzin;75;116;12.2931;7.83;0.400346021;11.57
2018;tesla-model s-2018-El;tesla;model s;#N/A;Large;ElLarge;58;2.16E-05;873979.4521;244007.248;2600;El;386;670;14.15316;9.7608;0.340169661;11.57
2018;tesla-model x-2018-El;tesla;model x;#N/A;Large;ElLarge;65;2.42E-05;1137964.775;272759.8287;3079;El;386;670;17.527104;10.4328;0.405719596;11.57
2019;hyundai-kona-2019-El;hyundai;kona;EV DCT;Small;ElSmall;712;2.63E-04;284461.165;271336.6722;2170;El;150;178.2272727;11.81268;7.432556612;0.322367315;12.02
2019;kia-soul-2019-El;kia;soul;B5e11;Small;ElSmall;69;2.55E-05;247563.1068;512170.9428;2180;El;150;204;12.1716;7.452;0.320227709;12.02
2019;tesla-model 3-2019-El;tesla;model 3;#N/A;Small;ElSmall;2788;1.03E-03;439846.6019;400871.368;2180;El;340;410;12.426624;8.6765;0.302893954;10.66
2019;kia-niro-2019-El;kia;niro;EL 5-dørs Aut. Reduktions Gear;Small;ElSmall;254;9.39E-05;335940.7767;667911.5448;2230;El;29;141;12.153064;7.8916;0.318116317;10.66
2019;bmw-1-serie-2019-Benzin;bmw;1-serie;118i 5-dørs hatchback Steptronic;Large;BenzinLarge;862;0.000318543;303952.4272;563783.1485;1900;Benzin;100;136;10.883022;7.6641;0.632631579;10.66
2019;bmw-3-serie-2019-Benzin;bmw;3-serie;330I AUT XDRIVE TOUR;Large;BenzinLarge;2957;1.09E-03;579048.5437;620979.5455;2060;Benzin;135;258;12.411792;8.6193;0.646236559;226.2242701
2019;bmw-3-serie-2019-Diesel;bmw;3-serie;320d Touring Steptronic;Large;DieselLarge;2221;0.000820747;448488.3495;223880.3011;2190;Diesel;140;121;11.983829;8.6193;0.4264;12.02
2019;bmw-5-serie-2019-Diesel;bmw;5-serie;530d xDrive;Large;DieselLarge;1317;4.87E-04;750114.5631;226880.3011;2295;Diesel;140;231;13.8567;9.2378;0.484545455;10.66
2019;ford-edge-2019-Diesel;ford;edge;2.0 EcoBlue (240 HK)  SUV AWD A8;Large;DieselLarge;31;1.15E-05;593902.9126;506119.7534;2655;Diesel;175.1;240;16.126887;9.3219;0.65;12.02
2019;kia-proceed-2019-Benzin;kia;proceed;1.6 5-dørs DCT 7;Large;BenzinLarge;603;0.000222832;267977.6699;298153.1075;1870;Benzin;103;146.4;11.78316;8.298;0.632631579;12.02
2019;kia-proceed-2019-Diesel;kia;proceed;1.6 CRDI 5-dørs DCT 7;Small;DieselSmall;83;3.07E-05;267977.6699;363481.6743;1920;Diesel;100;136;11.78316;21.2521;0.406870229;10.66
2019;kia-stinger-2019-Benzin;kia;stinger;#N/A;Large;BenzinLarge;33;1.22E-05;596133.9806;525454.3332;2325;Benzin;70;248.3333333;12.64494;9.0321;1.144761905;12.02
2019;mercedes-benz-a-klasse-2019-Benzin;mercedes-benz;a-klasse;200 Hatchback 7G-DCT;Large;BenzinLarge;3158;0.001167006;340891.2621;469219.1616;1885;Benzin;120;163;11.45664;7.956;0.589215686;10.66
2019;mercedes-benz-a-klasse-2019-Diesel;mercedes-benz;a-klasse;220 d Hatchback 8G-DCT;Small;DieselSmall;1931;7.14E-04;410862.1359;591205.4134;1995;Diesel;110;136;11.893248;7.956;0.406870229;10.66
2019;mercedes-benz-c-klasse-2019-Benzin;mercedes-benz;c220;200 Stationcar 9G-TRONIC;Large;BenzinLarge;1610;5.95E-04;599629.1262;448449.0161;2200;Benzin;190;258;12.224016;8.5827;0.719760479;223.5661987
2019;mercedes-benz-c-klasse-2019-Diesel;mercedes-benz;c220;220 d Stationcar 9G-TRONIC;Large;DieselLarge;4602;0.001700621;532449.5146;1545781.617;2205;Diesel;143;194;12.42022;8.507;0.455555556;12.02
2019;mercedes-benz-e-klasse-2019-Diesel;mercedes-benz;e-klasse;220 d Stationcar 9G-TRONIC;Large;DieselLarge;2828;0.001045058;670794.1748;456547.4846;2460;Diesel;143;194;13.37994;9.1205;0.475892857;12.02
2019;porsche-911-2019-Benzin;porsche;911;CB22;Large;BenzinLarge;90;3.33E-05;2336876.699;455277.4846;2040;Benzin;331;258.3333333;8.952625;7.0125;1.226530612;10.66
2019;alfa-romeo-stelvio-2019-Benzin;alfa-romeo;stelvio;2.0 TB 280 Q4 Aut.;Large;BenzinLarge;98;3.62E-05;574779.6117;1125624.347;2300;Benzin;148;200;14.88137;8.911;0.864748201;10.66
2019;alfa-romeo-stelvio-2019-Diesel;alfa-romeo;stelvio;2.2 Diesel 190 Aut.;Large;DieselLarge;196;7.24E-05;574779.6117;520356.75;2330;Diesel;140;190;14.88137;8.911;0.502830189;227.4379243
2019;audi-q8-2019-Diesel;audi;q8;50 TDI 286 HK 5-dørs quattro tiptronic;Large;DieselLarge;108;3.99E-05;1253432.039;75655.50818;2900;Diesel;210;286;17.0658;9.98;0.658024691;12.02
2019;citron-c1-2019-Benzin;citron;c1;1.0 VTi 72 hk 5D;Small;BenzinSmall;4358;1.61E-03;87388.34951;102884.5103;1240;Benzin;53;73.16666667;8.207244;5.6072;0.415916955;12.02
2019;citron-c3-2019-Benzin;citron;c3;1.2 PureTech 82 4-dørs m. bagklap;Small;BenzinSmall;5784;0.002137417;119429.1262;121866.6244;1510;Benzin;61;82;10.403925;6.9825;0.513675214;10.66
2019;citron-c3-2019-Diesel;citron;c3;1.5 BlueHDi 100 hk 5D;Small;DieselSmall;2279;0.000842181;141759.2233;153946.8818;1675;Diesel;75;100;10.43;7;0.329012346;12.02
2019;citron-c4-cactus-2019-Benzin;citron;c4 cactus;1.2 PureTech 110 hk 5D;Small;BenzinSmall;1086;0.00040132;180593.2039;280585.0762;1575;Benzin;81;110;10.553436;7.1968;0.50292887;10.66
2019;citron-c5-aircross-2019-Diesel;citron;c5 aircross;2.0 BlueHDi 180 hk SUV EAT8;Small;DieselSmall;820;0.000303022;326223.301;214964.7632;2020;Diesel;96;130;14.1453;8.37;0.397761194;12.02
2019;citron-grand-c4-spacetourer-2019-Benzin;citron;grand c4 picasso;1.2 PureTech 130 hk MPV;Large;BenzinLarge;713;0.000263482;253406.7961;147987.185;2095;Benzin;96;130;13.80552;8.418;0.566981132;12.02
2019;fiat-tipo-2019-Benzin;fiat;tipo;1.4 95 hatchback;Small;BenzinSmall;190;7.02E-05;164089.3204;236319.0486;1755;Benzin;70;95;12.352253;7.8223;0.711242604;12.02
2019;ford-c-max-2019-Benzin;ford;c-max;1.5 EcoBoost (150 HK) 5-dørs FWD A6;Large;BenzinLarge;431;1.59E-04;251507.767;341039.7087;1925;Benzin;92;125;13.065102;8.0154;0.622797927;10.66
